"Id","DateIn","CustomerId","DestinationId","PickupPointId","DriverId","PortId","Adults","Kids","Free","Remarks","UserId"
569,2020-07-31,73,2,866,13,2,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
570,2020-07-31,73,2,974,1,2,2,0,0,"KAIZER","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
571,2020-07-31,144,2,1060,1,2,6,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
572,2020-07-31,73,2,872,13,2,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
573,2020-07-31,73,2,964,8,2,2,2,0,"XRONIARHS 90 EUROS PAY ON BOAT","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
574,2020-07-31,73,2,974,1,2,2,0,0,"MILTIADIS 70 EUROS PAY ON BOAT","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
575,2020-07-31,133,44,1158,21,1,3,1,0,"rn: 760","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
576,2020-07-31,133,44,1691,9,2,12,0,0,"1322,2403,1431,1506,1426,3208","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
577,2020-07-31,133,44,1100,3,2,13,5,0,"7114,712,4102,2108","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
578,2020-07-31,155,2,964,8,2,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
579,2020-07-31,141,2,1113,1,2,2,0,1,"AVRA PARADISE-HLIOS S/M","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
580,2020-07-31,141,2,872,13,2,2,0,0,"KYRIAKOS ALEXANDROS PAY ON BOAT 70E","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
581,2020-07-31,141,2,964,8,2,2,0,0,"FILIPAS PAY ON BOAT 2X35EUROS","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
582,2020-07-31,167,44,1124,6,1,3,1,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
583,2020-07-31,73,44,1255,16,1,1,0,0,"GYG","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
584,2020-07-31,73,2,964,8,2,6,1,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
585,2020-07-31,155,2,1100,3,2,2,1,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
586,2020-07-31,229,2,964,8,2,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
587,2020-08-01,73,45,1244,8,1,4,0,0,"GYG","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
588,2020-08-01,230,45,1665,19,1,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
589,2020-08-01,181,45,1683,21,1,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
590,2020-08-01,73,45,1126,16,1,3,0,0,"GYG","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
591,2020-08-01,141,45,1169,16,1,2,0,0,"WEB","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
592,2020-08-01,73,45,872,13,2,4,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
593,2020-08-01,133,45,1183,19,1,1,0,0,"RN: 131","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
594,2020-08-01,133,45,1158,21,1,8,3,0,"RN: 906,940,852","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
595,2020-08-01,133,45,953,16,1,2,1,0,"RN: 708","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
596,2020-08-01,133,45,1691,9,2,4,0,0,"RN: 1330, 2403","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
597,2020-08-01,133,45,1100,1,2,7,6,0,"RN: 5114,8102","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
598,2020-08-01,155,3,1100,1,2,4,2,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
599,2020-08-01,73,3,872,13,2,5,0,0,"3 OF THEM REST TO PAY 75EUROS","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
600,2020-08-01,35,3,1148,16,1,4,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
601,2020-08-01,35,3,1131,16,1,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
602,2020-08-01,35,3,957,13,2,2,1,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
603,2020-08-01,189,45,1246,16,1,2,1,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
604,2020-08-03,144,2,964,8,2,4,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
605,2020-08-03,73,2,1244,8,1,4,0,0,"GYG","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
606,2020-08-03,141,2,1144,1,1,4,2,0,"WEB","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
607,2020-08-03,143,2,935,22,1,1,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
608,2020-08-03,173,2,1625,21,1,4,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
609,2020-08-03,141,2,957,1,2,2,0,0,"CAPO DI 3402","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
610,2020-08-03,141,2,957,1,2,2,0,0,"CAPO DI 602","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
611,2020-08-03,230,2,1183,22,1,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
612,2020-08-03,125,2,1005,21,1,3,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
613,2020-08-03,141,2,964,8,2,4,0,0,"KIOSK - PORT, NOT PAID YET","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
614,2020-08-03,73,2,1244,8,1,3,0,0,"GYG","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
615,2020-08-03,141,2,1244,8,1,3,0,0,"WEB","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
616,2020-08-03,168,2,923,21,1,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
617,2020-08-03,155,2,964,8,2,2,1,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
618,2020-08-03,141,2,1244,8,1,4,0,0,"ΑΝΑΣΤΑΣΙΑΔΟΥ,6988705018,4x30,-","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
619,2020-08-03,143,2,1171,22,1,2,0,0,"VLASEROS KANALI OFFICE","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
620,2020-08-03,141,2,964,8,2,2,0,0,"WEB","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
621,2020-08-03,155,2,1100,3,2,3,1,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
622,2020-08-03,143,2,907,22,1,4,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
623,2020-08-03,200,2,1196,1,1,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
624,2020-08-03,73,2,964,8,2,2,0,0,"GYG","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
625,2020-08-03,125,2,1158,21,1,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
626,2020-08-03,168,2,1244,8,1,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
627,2020-08-03,189,2,1693,1,1,1,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
628,2020-08-03,155,2,1100,3,2,4,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
629,2020-08-03,155,2,1100,3,2,2,2,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
630,2020-08-03,155,2,1100,3,2,5,1,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
631,2020-08-03,143,2,1611,22,1,3,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
632,2020-08-03,227,2,970,1,2,2,0,0,"08:40","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
633,2020-08-03,141,2,1609,1,1,2,0,0,"RODOSTAMO 315, MAIN GATE","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
634,2020-08-03,22,2,995,3,2,2,0,0,"PICK UP LITTLE CHURCH, WHEELCHAIR!","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
635,2020-08-03,22,2,1025,3,2,3,0,0,"129","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
636,2020-08-03,22,2,1691,9,2,2,0,0,"1520","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
637,2020-08-02,73,44,1571,8,1,12,0,0,"gyg","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
638,2020-08-02,73,44,1665,19,1,6,1,0,"gyg- SAN GEORGE PALACE","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
639,2020-08-02,73,44,1131,1,1,3,0,0,"GYG","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
640,2020-08-02,145,44,1571,8,1,6,0,0,"NORMAL PRICE","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
641,2020-08-02,73,44,1126,1,1,1,0,0,"GYG","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
642,2020-08-02,73,44,1609,1,1,2,0,0,"262- RODOSTAMO","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
643,2020-08-02,189,44,1618,1,1,3,0,0,"ΠΕΡΙΠΤΕΡΟ","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
644,2020-08-02,73,2,1244,8,1,3,0,0,"90 EUROS PAY ON BOAT-PANTELOYS PARASKEYH","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
645,2020-08-02,155,2,964,8,2,4,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
646,2020-08-02,155,2,1100,3,2,15,6,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
647,2020-08-02,175,2,964,8,2,7,1,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
648,2020-08-02,202,2,1244,8,1,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
649,2020-08-02,73,2,964,8,2,2,0,0,"PAPANIKOLAOU-60 EUROS PAY ON BOAT","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
650,2020-08-02,229,2,1106,3,2,4,0,0,"SCHOOL BENITSES","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
651,2020-08-02,73,2,872,9,2,5,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
652,2020-08-02,13,2,1244,8,1,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
653,2020-08-02,133,44,1158,21,1,7,1,0,"rn: 951, 521, 551","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
654,2020-08-02,133,44,1691,13,2,4,0,0,"1510,1411","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
655,2020-08-02,133,44,1100,13,2,6,2,0,"1701,8010","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
656,2020-08-02,141,2,964,8,2,2,0,0,"check yeti","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
657,2020-08-02,141,2,964,8,2,4,0,0,"PAY ON BOAT 100EUROS-KIPRIANOS","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
658,2020-08-02,141,44,1571,8,1,2,0,0,"WEB","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
659,2020-08-02,141,44,1006,3,2,1,0,0,"WEB","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
660,2020-08-03,141,2,1244,8,1,3,0,0,"WEB","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
661,2020-08-03,189,2,1244,8,1,3,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
662,2020-08-03,141,2,1244,8,1,2,0,0,"WEB","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
663,2020-08-03,143,2,1171,22,1,2,0,0,"VLASEROS KANALI OFFICE","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
664,2020-08-03,202,2,988,1,1,1,0,0,"DIONYSUS CAMPING 07:35","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
665,2020-08-03,141,2,952,1,2,2,0,0,"SUNRISE","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
666,2020-08-03,141,2,964,8,2,6,0,0,"ΣΑΤΑΡΑΚΙ ΑΝΑΣΤ.6947060359,6x30,-","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
667,2020-08-03,145,2,1244,8,1,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
668,2020-08-03,73,2,957,23,2,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
669,2020-08-03,141,2,1694,9,2,4,2,0,"NYXTERIDA","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
670,2020-08-03,229,2,1244,8,1,4,2,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
671,2020-08-03,188,2,990,21,1,3,3,0,"SBIKES ACHARAVI","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
672,2020-08-03,141,2,964,8,2,2,0,0,"ΠΙΤΣΑ, PAY ON BOAT 2 x 30,-","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
673,2020-08-03,34,2,1218,1,1,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
674,2020-08-03,229,2,1695,1,2,1,0,0,"PICK UP BENITSES SCHOOL","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
675,2020-08-03,189,2,1244,8,1,2,2,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
676,2020-08-03,5,2,1244,8,1,4,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
677,2020-08-03,143,2,907,22,1,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
678,2020-08-03,141,2,1056,1,2,2,0,0,"OASIS RN 201","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
679,2020-08-03,202,2,1148,1,1,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
680,2020-08-03,77,2,915,6,1,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
681,2020-08-03,77,2,902,6,1,4,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
682,2020-08-03,143,2,1171,22,1,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
683,2020-08-03,226,2,1244,8,1,3,1,0,"SCHWARZ, AKTI ANASTASIA RN 3","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
684,2020-08-03,226,2,1621,3,2,2,0,0,"402","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
685,2020-08-03,226,2,957,23,2,2,0,0,"MAAS","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
686,2020-08-03,226,2,957,23,2,8,2,0,"2505","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
687,2020-08-03,226,2,957,23,2,2,0,0,"1203","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
688,2020-08-03,226,2,1181,6,1,2,0,0,"222","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
689,2020-08-03,226,2,1155,6,1,3,0,0,"333","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
690,2020-08-03,226,2,1692,6,1,2,1,0,"4","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
691,2020-08-03,34,2,1086,1,1,1,1,0,"121","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
692,2020-08-03,22,2,1117,1,2,4,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
693,2020-08-03,73,2,1122,1,2,2,0,0,"GYG","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
694,2020-08-03,35,2,1037,21,1,2,2,0,"112, PICK UP TROPICANA BAR","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
695,2020-08-03,35,2,1154,1,1,2,0,0,"IRENE ZORG, RECEPTION","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
696,2020-08-03,35,2,1060,1,2,2,0,0,"18","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
697,2020-08-03,73,2,957,1,2,3,1,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
698,2020-08-03,200,2,1177,1,1,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
699,2020-08-03,34,2,1002,1,1,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
700,2020-08-03,34,2,1086,1,1,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
701,2020-08-03,141,2,974,1,2,2,0,0,"KAIZER","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
702,2020-08-03,143,2,1171,22,1,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
703,2020-08-03,155,2,1100,3,2,3,2,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
704,2020-08-03,200,2,1123,1,2,3,2,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
705,2020-08-03,155,2,1100,3,2,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
706,2020-08-03,175,2,964,8,2,1,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
707,2020-08-03,73,2,1053,22,1,1,0,0,"GYG","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
708,2020-08-03,73,2,1669,1,2,2,0,0,"GYG","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
709,2020-08-03,73,2,1244,8,1,2,0,0,"GYG","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
710,2020-08-03,141,2,1244,8,1,2,0,0,"WEB","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
711,2020-08-03,141,2,1244,8,1,2,0,0,"WEB","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
712,2020-08-03,141,2,1244,8,1,2,0,0,"WEB","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
713,2020-08-03,141,2,1244,8,1,9,0,0,"WEB","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
714,2020-08-03,141,2,1618,1,1,2,0,0,"WEB","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
715,2020-08-03,141,2,1083,1,1,2,0,0,"WEB","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
716,2020-08-03,167,2,1029,6,1,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
717,2020-08-03,13,2,964,8,2,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
718,2020-08-04,141,2,1244,8,1,5,0,0,"WEB","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
719,2020-08-04,73,2,1244,8,1,4,0,0,"GYG","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
720,2020-08-04,153,2,1183,22,1,5,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
721,2020-08-04,153,2,1202,22,1,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
722,2020-08-04,141,2,1244,8,1,2,0,0,"WEB","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
723,2020-08-04,155,2,1100,3,2,3,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
724,2020-08-04,173,2,1625,21,1,4,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
725,2020-08-04,155,2,1100,3,2,1,1,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
726,2020-08-04,155,2,1100,3,2,3,2,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
727,2020-08-04,5,2,1244,8,1,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
728,2020-08-04,73,2,964,8,2,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
729,2020-08-04,141,2,1244,8,1,2,0,0,"WEB","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
730,2020-08-04,200,2,1621,6,2,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
731,2020-08-04,200,2,1029,6,1,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
732,2020-08-04,153,2,1175,22,1,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
733,2020-08-04,155,2,1100,3,2,2,1,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
734,2020-08-04,143,2,1171,22,1,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
735,2020-08-04,194,2,957,23,2,2,1,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
736,2020-08-04,145,2,1244,8,1,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
737,2020-08-04,5,2,1244,8,1,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
738,2020-08-04,5,2,1691,9,2,4,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
739,2020-08-04,155,2,1100,3,2,2,2,1,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
740,2020-08-04,155,2,1634,1,2,1,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
741,2020-08-04,155,2,1100,3,2,3,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
742,2020-08-04,229,2,1695,1,2,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
743,2020-08-04,200,2,1177,1,1,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
744,2020-08-04,5,2,1244,8,1,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
745,2020-08-04,155,2,1100,3,2,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
746,2020-08-04,229,2,964,8,2,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
747,2020-08-04,210,2,851,23,2,3,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
748,2020-08-04,141,2,1133,1,1,3,0,0,"DEBONO","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
749,2020-08-04,141,2,1056,1,2,3,0,0,"OASIS RN210","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
750,2020-08-04,229,2,1244,8,1,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
751,2020-08-04,230,2,1183,22,1,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
752,2020-08-04,143,2,1244,8,1,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
753,2020-08-04,77,2,1246,1,1,3,0,0,"PICK UP OLD FORTRESS 08:15","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
754,2020-08-04,189,2,1244,8,1,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
755,2020-08-04,141,2,1056,1,2,2,0,0,"OASIS RN26","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
756,2020-08-04,189,2,964,8,2,4,3,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
757,2020-08-04,22,2,1169,6,1,2,0,0,"APOLLON 102","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
758,2020-08-04,72,2,1108,1,2,3,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
759,2020-08-04,72,2,1108,1,2,2,1,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
760,2020-08-04,72,2,1117,1,2,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
761,2020-08-04,72,2,1691,9,2,2,0,0,"MAIN GATE","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
762,2020-08-04,72,2,1100,6,2,2,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
763,2020-08-04,72,2,1060,1,2,1,0,0,"","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
764,2020-08-04,226,2,1144,1,1,2,0,0,"135","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
765,2020-08-04,226,2,1100,3,2,2,3,0,"1312","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
766,2020-08-04,226,2,957,23,2,2,2,0,"1208","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
767,2020-08-04,226,2,957,23,2,2,0,0,"3511","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
768,2020-08-04,35,2,885,6,1,2,0,0,"155","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
769,2020-08-04,35,2,1148,1,1,4,0,0,"TREVOR MANN","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
770,2020-08-04,35,2,1148,1,1,2,1,1,"313","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
771,2020-08-04,35,2,1611,22,1,6,1,0,"KEVIN FROGGATT, TEREZA HOTEL M/R","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
772,2020-08-04,133,2,863,21,1,2,0,0,"4","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
773,2020-08-04,133,2,1158,21,1,3,1,0,"BEISEL ALEXANDER","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
774,2020-08-04,133,2,1158,21,1,2,1,0,"DIAZ","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
775,2020-08-04,133,2,1158,21,1,2,2,0,"917","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
776,2020-08-04,133,2,1148,1,1,1,1,0,"119","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
777,2020-08-04,133,2,1117,1,2,2,0,0,"106","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
778,2020-08-04,133,2,1691,9,2,2,0,0,"1504","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
779,2020-08-04,133,2,1050,1,2,2,0,0,"427","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
780,2020-08-04,133,2,1050,1,2,2,0,0,"PARISOVA ALENA","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
781,2020-08-04,133,2,1100,6,2,3,0,0,"502","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
782,2020-08-04,133,2,1100,6,2,2,1,0,"1208","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
783,2020-08-04,133,2,1100,6,2,2,1,0,"LANDA ERVIN","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
784,2020-08-04,133,2,1100,6,2,5,1,0,"1305","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
785,2020-08-04,133,2,1100,6,2,1,1,0,"1418","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
786,2020-08-04,133,2,1100,6,2,3,0,0,"6218","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
787,2020-08-04,133,2,1100,6,2,2,0,0,"4302","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
788,2020-08-04,133,2,1100,6,2,1,0,0,"REP DANIELA","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
789,2020-08-04,8,2,1071,21,1,2,1,0,"225","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
790,2020-08-04,8,2,1071,21,1,3,1,0,"240","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
791,2020-08-04,8,2,1071,21,1,3,0,0,"220","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
792,2020-08-04,8,2,1064,21,1,3,1,0,"5","b6401c3e-7683-49bc-bb7f-8be3b2fd2210"
